time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
820,2662.3,763.8,3.416,156,-0.7,-0.10000000000002274,-0.0800000000000182
827,2685.5,763.6,3.329,159,-0.8,-0.1999999999999318,-0.12000000000000455
829,2692.3,763.6,3.334,161,-0.7,0.0,-0.1
835,2712.7,763.4,3.405,162,-0.4,-0.20000000000004547,-0.12000000000000455
837,2719.3,763.4,3.376,163,-0.6,0.0,-0.1
844,2741.2,763.4,3.171,161,-0.4,0.0,-0.07999999999999545
845,2744.6,763.3,3.162,160,-0.6,-0.10000000000002274,-0.06000000000001364
851,2765.2,763.2,3.423,159,-0.8,-0.09999999999990905,-0.07999999999999545
853,2772.4,763.1,3.466,159,-0.6,-0.10000000000002274,-0.05999999999999091
858,2788.9,763.0,3.393,157,-0.7,-0.10000000000002274,-0.07999999999999545
861,2798.9,763.0,3.322,156,-0.6,0.0,-0.07999999999999545
867,2818.6,762.8,3.289,156,-0.7,-0.20000000000004547,-0.1
868,2821.7,762.8,3.253,156,-0.9,0.0,-0.0800000000000182
872,2834.2,762.7,3.134,155,-0.8,-0.09999999999990905,-0.07999999999999545
878,2856.1,762.5,3.433,154,-0.8,-0.20000000000004547,-0.1
882,2869.9,762.4,3.568,154,-0.5,-0.10000000000002274,-0.12000000000000455
887,2887.1,762.3,3.446,154,-0.5,-0.10000000000002274,-0.1
893,2909.6,762.3,3.611,154,-0.5,0.0,-0.1
895,2915.3,762.2,3.524,154,-0.4,-0.09999999999990905,-0.1
901,2936.5,762.1,3.361,155,-0.5,-0.10000000000002274,-0.07999999999999545
903,2943.2,762.1,3.496,156,-0.5,0.0,-0.05999999999999091
909,2964.4,762.0,3.492,157,-0.5,-0.10000000000002274,-0.05999999999999091
912,2975.4,761.9,3.571,157,-0.5,-0.10000000000002274,-0.07999999999999545
918,2997.4,761.8,3.659,158,-0.5,-0.10000000000002274,-0.0800000000000182
920,3004.3,761.8,3.612,158,-0.4,0.0,-0.06000000000001364
926,3026.5,761.7,3.64,157,-0.5,-0.09999999999990905,-0.07999999999999545
932,3048.5,761.6,3.688,158,-0.4,-0.10000000000002274,-0.07999999999999545
935,3059.0,761.5,3.609,158,-0.5,-0.10000000000002274,-0.07999999999999545
941,3080.5,761.5,3.556,159,-0.5,0.0,-0.05999999999999091
944,3090.8,761.4,3.534,158,-0.3,-0.10000000000002274,-0.07999999999999545
950,3111.1,761.3,3.399,158,-0.5,-0.10000000000002274,-0.0800000000000182
954,3125.1,761.3,3.43,159,-0.3,0.0,-0.06000000000001364
960,3146.8,761.2,3.571,161,-0.2,-0.09999999999990905,-0.05999999999999091
961,3150.4,761.2,3.611,161,-0.5,0.0,-0.05999999999999091
966,3167.6,761.2,3.46,160,-0.4,0.0,-0.03999999999998636
973,3190.9,761.0,3.376,161,-0.4,-0.20000000000004547,-0.05999999999999091
975,3197.8,761.0,3.361,161,-0.6,0.0,-0.05999999999999091
981,3218.2,760.9,3.413,162,-0.3,-0.10000000000002274,-0.06000000000001364
982,3221.7,760.9,3.406,162,-0.2,0.0,-0.06000000000001364
983,3225.1,760.9,3.408,162,-0.2,0.0,-0.06000000000001364
988,3241.7,760.9,3.337,163,-0.3,0.0,-0.02000000000000455
993,3258.8,760.8,3.375,162,-0.3,-0.10000000000002274,-0.0400000000000091
999,3279.8,760.7,3.468,162,-0.3,-0.09999999999990905,-0.03999999999998636
1003,3293.1,760.7,3.428,162,-0.2,0.0,-0.03999999999998636
1008,3310.4,760.7,3.398,159,-0.2,0.0,-0.03999999999998636
1012,3323.9,760.7,3.418,159,-0.2,0.0,-0.03999999999998636
1018,3344.0,760.6,3.356,160,-0.3,-0.10000000000002274,-0.03999999999998636
1019,3347.3,760.6,3.35,160,-0.4,0.0,-0.02000000000000455
1025,3367.8,760.5,3.409,161,-0.4,-0.10000000000002274,-0.0400000000000091
1027,3374.7,760.5,3.417,160,-0.4,0.0,-0.0400000000000091
1033,3394.2,760.4,3.291,160,-0.5,-0.10000000000002274,-0.06000000000001364
1040,3417.7,760.3,3.308,162,-0.5,-0.10000000000002274,-0.06000000000001364
1043,3427.9,760.2,3.37,162,-0.5,-0.09999999999990905,-0.07999999999999545
1049,3449.3,760.1,3.51,161,-0.5,-0.10000000000002274,-0.07999999999999545
1050,3452.8,760.1,3.559,161,-0.6,0.0,-0.07999999999999545
1056,3473.9,760.0,3.526,160,-0.6,-0.10000000000002274,-0.07999999999999545
1058,3480.7,759.9,3.495,159,-0.5,-0.10000000000002274,-0.07999999999999545
1064,3501.3,759.8,3.416,158,-0.5,-0.10000000000002274,-0.0800000000000182
1068,3514.9,759.8,3.419,159,-0.3,0.0,-0.06000000000001364
1074,3535.2,759.7,3.397,160,-0.5,-0.09999999999990905,-0.07999999999999545
1076,3542.1,759.7,3.393,161,-0.5,0.0,-0.05999999999999091
1082,3563.2,759.5,3.496,163,-0.3,-0.20000000000004547,-0.07999999999999545
1086,3575.9,759.5,3.387,163,-0.3,0.0,-0.05999999999999091
1091,3593.2,759.5,3.337,162,0.3,0.0,-0.05999999999999091
1096,3610.2,759.5,3.426,159,0.8,0.0,-0.0400000000000091
1099,3620.7,759.7,3.431,156,1.4,0.20000000000004547,0.0
1105,3642.0,760.0,3.533,156,1.8,0.2999999999999545,0.1
1111,3663.8,760.5,3.592,157,1.7,0.5,0.2
1113,3670.7,760.6,3.582,158,1.6,0.10000000000002274,0.22000000000000455
1117,3684.9,760.8,3.517,161,1.2,0.1999999999999318,0.2599999999999909
1122,3702.8,761.0,3.572,163,0.7,0.20000000000004547,0.2599999999999909
1123,3706.5,761.0,3.597,163,0.4,0.0,0.2
1129,3727.5,761.0,3.523,163,0.0,0.0,0.1
1131,3734.6,761.0,3.518,163,0.0,0.0,0.07999999999999545
1137,3755.6,761.0,3.51,162,0.0,0.0,0.0400000000000091
1141,3769.8,761.0,3.521,161,0.0,0.0,0.0
1147,3790.5,761.0,3.492,162,0.0,0.0,0.0
1151,3805.1,761.0,3.523,162,0.0,0.0,0.0
1157,3826.0,761.0,3.553,165,0.1,0.0,0.0
1160,3836.7,761.0,3.516,165,0.2,0.0,0.0
1166,3857.2,761.1,3.468,166,0.2,0.10000000000002274,0.02000000000000455
1167,3860.6,761.1,3.414,166,0.2,0.0,0.02000000000000455
1173,3881.3,761.1,3.44,166,0.0,0.0,0.02000000000000455
1175,3888.1,761.1,3.435,166,0.0,0.0,0.02000000000000455
1181,3908.3,761.1,3.379,165,0.0,0.0,0.02000000000000455
1185,3921.7,761.1,3.359,164,0.0,0.0,0.0
1191,3943.1,761.1,3.48,162,0.0,0.0,0.0
1194,3953.5,761.1,3.537,161,0.0,0.0,0.0
1200,3974.0,761.1,3.436,161,0.0,0.0,0.0
1203,3984.6,761.1,3.457,160,0.0,0.0,0.0
1209,4004.8,761.1,3.42,159,0.0,0.0,0.0
1215,4025.3,761.1,3.393,158,0.1,0.0,0.0
1217,4032.1,761.1,3.405,158,0.2,0.0,0.0
1223,4052.5,761.2,3.396,158,0.3,0.10000000000002274,0.02000000000000455
1226,4063.1,761.2,3.45,158,0.5,0.0,0.02000000000000455
1233,4086.3,761.3,3.383,160,0.7,0.09999999999990905,0.03999999999998636
1234,4089.8,761.4,3.335,161,0.9,0.10000000000002274,0.05999999999999091
1240,4111.0,761.6,3.524,163,1.1,0.20000000000004547,0.1
1243,4121.3,761.7,3.506,165,0.9,0.10000000000002274,0.1
1249,4141.8,761.9,3.422,167,1.1,0.1999999999999318,0.13999999999998636
1256,4164.5,762.1,3.318,167,0.9,0.20000000000004547,0.16000000000001363
1263,4186.8,762.4,3.218,166,0.8,0.2999999999999545,0.2
1269,4206.9,762.5,3.263,165,0.7,0.10000000000002274,0.17999999999999544
1272,4216.9,762.5,3.34,164,0.4,0.0,0.1599999999999909
1278,4237.3,762.6,3.38,163,0.2,0.10000000000002274,0.1400000000000091
1280,4243.8,762.6,3.367,162,0.0,0.0,0.1
1284,4256.9,762.6,3.267,159,-0.5,0.0,0.0400000000000091
1289,4273.8,762.5,3.332,158,-0.5,-0.10000000000002274,0.0
1296,4295.5,762.3,3.216,158,-0.5,-0.20000000000004547,-0.0400000000000091
1298,4302.1,762.3,3.147,156,-0.3,0.0,-0.06000000000001364
1303,4319.3,762.3,3.394,159,0.3,0.0,-0.06000000000001364
1307,4333.2,762.3,3.448,161,0.3,0.0,-0.06000000000001364
1314,4356.4,762.5,3.377,161,0.5,0.20000000000004547,0.0
1315,4359.6,762.5,3.297,161,0.6,0.0,0.0400000000000091
1321,4380.7,762.6,3.474,162,0.6,0.10000000000002274,0.06000000000001364
1322,4384.3,762.6,3.54,163,0.7,0.0,0.06000000000001364
1328,4405.5,762.8,3.537,163,1.0,0.1999999999999318,0.1
1332,4419.1,762.9,3.478,163,1.0,0.10000000000002274,0.07999999999999545
1338,4439.6,763.2,3.411,163,1.1,0.3000000000000682,0.1400000000000091
1340,4446.5,763.2,3.421,164,1.2,0.0,0.12000000000000455
1346,4467.8,763.5,3.526,165,1.1,0.2999999999999545,0.17999999999999544
1347,4471.1,763.5,3.52,165,1.4,0.0,0.1400000000000091
1354,4493.6,763.8,3.225,166,1.2,0.2999999999999545,0.17999999999999544
1355,4497.1,763.9,3.247,166,1.2,0.10000000000002274,0.13999999999998636
1361,4517.6,764.1,3.42,166,1.1,0.20000000000004547,0.17999999999999544
1365,4531.3,764.2,3.421,166,1.0,0.10000000000002274,0.1400000000000091
1370,4548.2,764.4,3.404,169,0.9,0.1999999999999318,0.17999999999999544
1373,4558.2,764.5,3.36,168,0.9,0.10000000000002274,0.1400000000000091
1380,4581.6,764.7,3.341,169,1.0,0.20000000000004547,0.16000000000001363
1382,4588.2,764.7,3.337,169,1.0,0.0,0.12000000000000455
1389,4611.3,765.0,3.303,168,0.8,0.2999999999999545,0.1599999999999909
1395,4631.6,765.2,3.338,166,1.0,0.20000000000004547,0.16000000000001363
1402,4654.1,765.3,3.286,166,0.7,0.09999999999990905,0.1599999999999909
1404,4660.8,765.4,3.241,167,0.7,0.10000000000002274,0.13999999999998636
1411,4683.6,765.5,3.284,166,0.8,0.10000000000002274,0.1599999999999909
1412,4687.0,765.6,3.273,167,0.7,0.10000000000002274,0.12000000000000455
1413,4690.4,765.6,3.289,164,0.9,0.0,0.07999999999999545
1417,4703.6,765.7,3.336,161,0.5,0.10000000000002274,0.0800000000000182
1418,4707.0,765.7,3.316,160,0.5,0.0,0.06000000000001364
1425,4729.9,765.8,3.283,158,0.4,0.09999999999990905,0.05999999999999091
1432,4752.6,765.9,3.257,160,0.6,0.10000000000002274,0.05999999999999091
1439,4775.0,766.0,3.223,163,0.4,0.10000000000002274,0.07999999999999545
1440,4778.1,766.1,3.189,163,0.2,0.10000000000002274,0.07999999999999545
1447,4800.5,766.1,3.178,162,0.0,0.0,0.07999999999999545
1448,4803.8,766.0,3.21,162,-0.4,-0.10000000000002274,0.0400000000000091
1454,4823.5,766.0,3.287,162,-0.6,0.0,0.02000000000000455
1456,4829.9,765.9,3.263,163,-0.6,-0.10000000000002274,-0.02000000000000455
1461,4846.7,765.8,3.324,163,-0.7,-0.10000000000002274,-0.06000000000001364
1468,4868.8,765.6,3.242,163,-0.4,-0.1999999999999318,-0.1
1475,4891.1,765.5,3.172,164,-0.4,-0.10000000000002274,-0.1
1477,4897.4,765.6,3.18,165,0.0,0.10000000000002274,-0.07999999999999545
1478,4900.5,765.6,3.179,165,0.6,0.0,-0.05999999999999091
1483,4916.0,765.6,3.107,165,0.5,0.0,-0.03999999999998636
1490,4937.7,765.8,3.093,164,0.8,0.1999999999999318,0.03999999999998636
1491,4940.8,765.8,3.094,164,1.2,0.0,0.05999999999999091
1498,4962.5,766.1,3.104,165,1.0,0.3000000000000682,0.1
1500,4968.1,766.2,3.037,165,1.1,0.10000000000002274,0.12000000000000455
1507,4989.8,766.3,3.038,165,1.0,0.09999999999990905,0.13999999999998636
1509,4996.4,766.4,3.141,165,0.7,0.10000000000002274,0.12000000000000455
1511,5002.8,766.5,3.158,168,1.2,0.10000000000002274,0.1400000000000091
1513,5009.3,766.5,3.242,165,0.8,0.0,0.07999999999999545
1515,5015.6,766.6,3.198,164,1.0,0.10000000000002274,0.07999999999999545
1521,5033.2,766.7,2.994,166,1.0,0.10000000000002274,0.0800000000000182
1525,5044.7,766.9,2.911,169,1.0,0.1999999999999318,0.1
1529,5057.3,767.0,3.006,168,1.2,0.10000000000002274,0.1
1535,5078.4,767.2,3.373,170,1.1,0.20000000000004547,0.1400000000000091
1537,5085.3,767.3,3.497,170,1.3,0.09999999999990905,0.13999999999998636
1544,5107.0,767.6,3.179,170,1.6,0.3000000000000682,0.17999999999999544
1546,5113.1,767.7,3.096,167,1.7,0.10000000000002274,0.16000000000001363
1547,5116.4,767.8,3.112,170,1.7,0.09999999999990905,0.1599999999999909
1552,5131.8,768.1,3.113,169,1.8,0.3000000000000682,0.17999999999999544
1556,5141.6,768.2,2.802,169,1.6,0.10000000000002274,0.1800000000000182
1578,5141.6,768.2,0.377,164,1.9,0.0,0.12000000000000455
1580,5141.6,768.2,0.0,161,1.6,0.0,0.1
1582,5142.1,768.3,0.02,155,1.6,0.09999999999990905,0.1
1584,5149.4,768.4,1.293,151,1.3,0.10000000000002274,0.05999999999999091
1590,5172.6,768.7,3.814,149,0.7,0.3000000000000682,0.1
